pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher.1,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2.4.1.1,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SL,2022-09-27,90.9,-1.97,5.02,"Díaz, Edwin",668709,621242,strikeout,called_strike,,,,,8,JJ Bleday called out on strikes.,R,L,R,NYM,MIA,S,2,,3,2,2022,0.17,0.5,0.2,2.16,,650559,,2,9,Top,,,,,543510,,,5.158111365396700,-132.35412865129300,-2.3653074005986500,0.8744191599620540,27.652291297617500,-26.04374530364990,3.5,1.66,,,,92.5,2370,7.2,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.32,,0,0,1,0,0,,73,6,Slider,4,6,6,4,6,4,6,4,Strategic,Standard,186,0.012,-0.309,,
FF,2022-09-27,99.6,-2.04,4.83,"Díaz, Edwin",668709,621242,,swinging_strike,,,,,2,JJ Bleday called out on strikes.,R,L,R,NYM,MIA,S,,,3,1,2022,-0.86,1.16,0.16,3.5,,650559,,2,9,Top,,,,,543510,,,8.215009645478300,-144.81280303983300,-0.961421678850231,-14.088340257702300,35.62943742819910,-15.88489118454720,3.5,1.73,,,,101,2470,7.2,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.27,,,,,,,,73,5,4-Seam Fastball,4,6,6,4,6,4,6,4,Strategic,Standard,227,0,-0.063,,
SL,2022-09-27,92.7,-1.77,5.01,"Díaz, Edwin",668709,621242,,blocked_ball,,,,,14,JJ Bleday called out on strikes.,R,L,R,NYM,MIA,B,,,2,1,2022,0.1,0.53,1.82,-0.14,,650559,,2,9,Top,,,,,543510,,,9.133104881519850,-134.5555336648750,-8.688406419805190,-0.6307395349196200,27.607636554559800,-24.10187201109330,3.48,1.69,,,,94.7,2285,7.5,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.04,,,,,,,,73,4,Slider,4,6,6,4,6,4,6,4,Strategic,Standard,189,0,0.04,,
SL,2022-09-27,90.6,-1.96,5.02,"Díaz, Edwin",668709,621242,,swinging_strike,,,,,14,JJ Bleday called out on strikes.,R,L,R,NYM,MIA,S,,,2,0,2022,0.07,0.38,0.96,1.5,,650559,,2,9,Top,,,,,543510,,,7.260457084907350,-131.7927581043630,-3.740617915505380,-0.640229585992994,26.744199421382600,-27.138234942515800,3.5,1.73,,,,92.4,2282,7.3,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.23,,,,,,,,73,3,Slider,4,6,6,4,6,4,6,4,Strategic,Standard,213,0,-0.045,,
FF,2022-09-27,98.9,-1.95,4.8,"Díaz, Edwin",668709,621242,,ball,,,,,12,JJ Bleday called out on strikes.,R,L,R,NYM,MIA,B,,,1,0,2022,-0.95,1.24,0.03,4.21,,650559,,2,9,Top,,,,,543510,,,7.704738749230660,-143.85545439928300,0.9704074717917180,-15.000823627849700,34.37683931206910,-15.407650310968100,3.5,1.73,,,,99.9,2352,6.9,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.59,,,,,,,,73,2,4-Seam Fastball,4,6,6,4,6,4,6,4,Strategic,Standard,223,0,0.028,,
SL,2022-09-27,91.1,-1.9,5.09,"Díaz, Edwin",668709,621242,,ball,,,,,14,JJ Bleday called out on strikes.,R,L,R,NYM,MIA,B,,,0,0,2022,0.13,0.27,1.3,1.94,,650559,,2,9,Top,,,,,543510,,,7.857995092393270,-132.61886963245400,-2.6722992521756300,0.022811129803537100,25.881077462276000,-28.650628918587500,3.53,1.73,,,,92.6,2326,7,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.54,,,,,,,,73,1,Slider,4,6,6,4,6,4,6,4,Strategic,Standard,108,0,0.037,,
FF,2022-09-27,100.4,-1.75,4.77,"Díaz, Edwin",650559,621242,double,hit_into_play,,,,,9,Bryan De La Cruz hits a ground-rule double (17) on a fly ball down the right-field line.,R,R,R,NYM,MIA,X,,fly_ball,1,2,2022,-1.24,1.23,0.36,2.25,,,,2,9,Top,205.56,132.89,,,543510,,,8.91972574464537,-145.98324190803800,-4.642183010672500,-19.773051746890300,32.58452642105490,-13.586371717836000,3.51,1.7,238,77.8,35,102.3,2447,7.2,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.28,0.08,0.074,1.25,1,1,1,3,72,4,4-Seam Fastball,4,6,6,4,6,4,6,4,Standard,Standard,230,-0.009,0.25,,
FF,2022-09-27,100.7,-1.8,4.76,"Díaz, Edwin",650559,621242,,ball,,,,,12,Bryan De La Cruz hits a ground-rule double (17) on a fly ball down the right-field line.,R,R,R,NYM,MIA,B,,,0,2,2022,-0.97,1.28,1.21,3.47,,,,2,9,Top,,,,,543510,,,10.835655978795000,-146.35329421496200,-1.2984094423897400,-16.506766205935000,34.37657458130780,-13.618147070471000,3.4,1.59,,,,102.2,2370,7.1,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.36,,,,,,,,72,3,4-Seam Fastball,4,6,6,4,6,4,6,4,Standard,Standard,229,0,0.011,,
SL,2022-09-27,91.2,-1.86,5.03,"Díaz, Edwin",650559,621242,,swinging_strike,,,,,9,Bryan De La Cruz hits a ground-rule double (17) on a fly ball down the right-field line.,R,R,R,NYM,MIA,S,,,0,1,2022,0.24,0.34,0.7,2.08,,,,2,9,Top,,,,,543510,,,5.9688826996067600,-132.80705859015600,-2.3257395191626900,1.714701809730330,26.628784532675000,-27.826912895348500,3.51,1.7,,,,92.6,2354,7,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.54,,,,,,,,72,2,Slider,4,6,6,4,6,4,6,4,Standard,Standard,168,0,-0.023,,
SL,2022-09-27,90.1,-1.92,5.17,"Díaz, Edwin",650559,621242,,called_strike,,,,,12,Bryan De La Cruz hits a ground-rule double (17) on a fly ball down the right-field line.,R,R,R,NYM,MIA,S,,,0,0,2022,0.03,0.32,1,2.98,,,,2,9,Top,,,,,543510,,,7.290094612782910,-131.23813282667000,-0.22397349987970500,-1.0754592623778600,24.72489439793980,-28.571080796069800,3.54,1.7,,,,91.8,2275,7,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.49,,,,,,,,72,1,Slider,4,6,6,4,6,4,6,4,Standard,Standard,169,0,-0.017,,
FF,2022-09-27,99.7,-1.85,4.81,"Díaz, Edwin",641779,621242,strikeout,swinging_strike,,,,,1,Charles Leblanc strikes out swinging.,R,R,R,NYM,MIA,S,2,,0,2,2022,-1.21,1.2,-0.61,3.31,,,,1,9,Top,,,,,543510,,,6.364989173131210,-144.99362177812000,-1.5377463730970700,-18.602583748961000,35.548074233035700,-15.160148119490800,3.42,1.67,,,,100.8,2386,7,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.46,,0,0,1,0,0,,71,3,4-Seam Fastball,4,6,6,4,6,4,6,4,Standard,Standard,229,0.006,-0.1,,
SL,2022-09-27,89.6,-2,5.1,"Díaz, Edwin",641779,621242,,foul,,,,,6,Charles Leblanc strikes out swinging.,R,R,R,NYM,MIA,S,,,0,1,2022,0.07,0.18,0.31,2.33,,,,1,9,Top,,,,,543510,,,5.663673136925660,-130.42573110174900,-1.2464330847360400,-0.3691642610518090,27.520074595727100,-30.087416140513000,3.42,1.67,,,,91,2418,7.1,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.35,,,,,,,,71,2,Slider,4,6,6,4,6,4,6,4,Standard,Standard,175,0,-0.031,,
SL,2022-09-27,90.1,-1.96,5.18,"Díaz, Edwin",641779,621242,,called_strike,,,,,5,Charles Leblanc strikes out swinging.,R,R,R,NYM,MIA,S,,,0,0,2022,-0.07,0.25,0.15,2.54,,,,1,9,Top,,,,,543510,,,5.448996555823860,-131.13856662595900,-1.163638688977330,-1.8826688674591000,26.454723548512600,-29.276301300477700,3.38,1.58,,,,91.4,2309,6.9,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.56,,,,,,,,71,1,Slider,4,6,6,4,6,4,6,4,Standard,Standard,203,0,-0.024,,
SL,2022-09-27,91.1,-2.01,5.1,"Díaz, Edwin",605119,621242,strikeout,swinging_strike,,,,,8,Brian Anderson strikes out swinging.,R,R,R,NYM,MIA,S,2,,3,2,2022,-0.1,0.32,0.22,1.72,,,,0,9,Top,,,,,543510,,,5.908098556293220,-132.58747016469100,-3.3696516663809900,-2.333627575162990,26.86930805519130,-27.937878420674700,3.41,1.6,,,,92.8,2451,7.2,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.31,,0,0,1,0,0,,70,6,Slider,4,6,6,4,6,4,6,4,Standard,Standard,202,0.007,-0.299,,
FF,2022-09-27,97.1,-2.11,4.87,"Díaz, Edwin",605119,621242,,called_strike,,,,,11,Brian Anderson strikes out swinging.,R,R,R,NYM,MIA,S,,,3,1,2022,-1.11,1.32,-0.88,2.93,,,,0,9,Top,,,,,543510,,,5.929853615070040,-141.31519399535400,-2.695075615855600,-16.198839279078600,32.612571409428600,-14.107773762420600,3.62,1.62,,,,98.5,2384,7.1,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.4,,,,,,,,70,5,4-Seam Fastball,4,6,6,4,6,4,6,4,Standard,Standard,232,0,-0.076,,
FF,2022-09-27,95.9,-2.19,4.84,"Díaz, Edwin",605119,621242,,called_strike,,,,,1,Brian Anderson strikes out swinging.,R,R,R,NYM,MIA,S,,,3,0,2022,-0.95,1.25,-0.65,3.42,,,,0,9,Top,,,,,543510,,,6.312177084297270,-139.59928429250500,-0.9747000542212050,-13.796273733923800,31.764828332755000,-15.855860963651900,3.62,1.65,,,,97.4,2380,7.1,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.36,,,,,,,,70,4,4-Seam Fastball,4,6,6,4,6,4,6,4,Standard,Standard,228,0,-0.076,,
SL,2022-09-27,88.2,-2.09,5.19,"Díaz, Edwin",605119,621242,,ball,,,,,11,Brian Anderson strikes out swinging.,R,R,R,NYM,MIA,B,,,2,0,2022,0,0.2,-1.03,3.54,,,,0,9,Top,,,,,543510,,,2.615170730312920,-128.40131219103600,1.7178896555772900,-0.47989490671704200,26.21357625263550,-30.543649576423400,3.55,1.62,,,,89.8,2408,7.2,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.31,,,,,,,,70,3,Slider,4,6,6,4,6,4,6,4,Standard,Standard,170,0,0.134,,
FF,2022-09-27,97,-2.14,4.86,"Díaz, Edwin",605119,621242,,ball,,,,,11,Brian Anderson strikes out swinging.,R,R,R,NYM,MIA,B,,,1,0,2022,-0.98,1.21,-1.04,3.58,,,,0,9,Top,,,,,543510,,,5.276453822335450,-141.19580986345200,-0.6735887134373420,-14.279511953577100,32.82332760306090,-16.046089557172700,3.62,1.72,,,,98.6,2388,7.2,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.3,,,,,,,,70,2,4-Seam Fastball,4,6,6,4,6,4,6,4,Standard,Standard,225,0,0.063,,
SL,2022-09-27,87.8,-2.01,5.22,"Díaz, Edwin",605119,621242,,ball,,,,,13,Brian Anderson strikes out swinging.,R,R,R,NYM,MIA,B,,,0,0,2022,0.15,0.13,-1.09,2.44,,,,0,9,Top,,,,,543510,,,1.9442593915265200,-127.96500755707400,-0.9038269804883760,1.1874889719136900,26.85249068215210,-30.730797383079800,3.53,1.6,,,,89.1,2149,7,662401,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.48,,,,,,,,70,1,Slider,4,6,6,4,6,4,6,4,Standard,Standard,180,0,0.033,,
FF,2022-09-20,101.6,-2.06,4.77,"Díaz, Edwin",457705,621242,strikeout,foul_tip,,,,,6,Andrew McCutchen strikes out on a foul tip.,R,R,R,MIL,NYM,S,2,,0,2,2022,-1.15,1.13,0.36,2.44,,,,2,9,Bot,,,,,543510,,,9.693194800631960,-147.57402377261600,-3.933084173946870,-19.097735359552100,36.064268985209400,-14.980663615229900,3.36,1.61,,,,102.9,2645,7.1,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.35,,0,0,1,0,0,,79,3,4-Seam Fastball,5,7,5,7,7,5,5,7,Standard,Standard,232,-0.014,-0.059,,
FF,2022-09-20,101.3,-2.03,4.77,"Díaz, Edwin",457705,621242,,called_strike,,,,,2,Andrew McCutchen strikes out on a foul tip.,R,R,R,MIL,NYM,S,,,0,1,2022,-1.07,1.13,0.11,3.42,,,,2,9,Bot,,,,,543510,,,8.678203768724470,-147.21419775842500,-1.1385602573402600,-17.605700679854000,35.941283210482400,-15.768824135815000,3.31,1.45,,,,102.9,2637,7.3,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.23,,,,,,,,79,2,4-Seam Fastball,5,7,5,7,7,5,5,7,Standard,Standard,236,0,-0.023,,
SL,2022-09-20,91.8,-2.14,5.11,"Díaz, Edwin",457705,621242,,swinging_strike,,,,,9,Andrew McCutchen strikes out on a foul tip.,R,R,R,MIL,NYM,S,,,0,0,2022,0.1,0.43,0.71,2.04,,,,2,9,Bot,,,,,543510,,,7.0731676866231900,-133.5935453248870,-2.898539125006090,-0.22666337859922300,27.89185290856910,-26.569959136465200,3.36,1.61,,,,93.1,2467,7,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.51,,,,,,,,79,1,Slider,5,7,5,7,7,5,5,7,Standard,Standard,190,0,-0.017,,
FF,2022-09-20,101.1,-2.15,4.72,"Díaz, Edwin",543939,621242,strikeout,swinging_strike,,,,,11,Kolten Wong strikes out swinging.,R,L,R,MIL,NYM,S,2,,0,2,2022,-1.1,1.2,-0.03,3.37,,,,1,9,Bot,,,,,543510,,,8.658977387099780,-147.0542871250480,-1.3089825428117500,-17.97210360477330,35.10393531775600,-14.687193739307700,3.06,1.42,,,,102.7,2624,7.2,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.33,,0,0,1,0,0,,78,3,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,229,-0.029,-0.1,,
FF,2022-09-20,100.6,-2.01,4.83,"Díaz, Edwin",543939,621242,,swinging_strike,,,,,2,Kolten Wong strikes out swinging.,R,L,R,MIL,NYM,S,,,0,1,2022,-1.06,1.18,-0.23,3.14,,,,1,9,Bot,,,,,543510,,,7.569678495220270,-146.30310141993800,-2.1648866342507700,-17.00653873826570,34.59444914951820,-14.915674383724300,3.06,1.42,,,,102.1,2471,7.1,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.39,,,,,,,,78,2,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,234,0,-0.031,,
FF,2022-09-20,99.3,-2.24,4.81,"Díaz, Edwin",543939,621242,,swinging_strike,,,,,2,Kolten Wong strikes out swinging.,R,L,R,MIL,NYM,S,,,0,0,2022,-0.96,1.23,-0.06,2.58,,,,1,9,Bot,,,,,543510,,,8.354300995232730,-144.35599554193500,-3.6239283152540900,-15.375944364209900,32.48075878286500,-14.286792023585300,3.06,1.42,,,,100.9,2467,7.1,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.36,,,,,,,,78,1,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,233,0,-0.024,,
SL,2022-09-20,91,-1.9,5,"Díaz, Edwin",649966,621242,field_out,hit_into_play,,,,,6,"Luis Urias grounds out sharply, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,MIL,NYM,X,6,ground_ball,0,2,2022,0.24,0.27,0.43,2.22,,,,0,9,Bot,112.69,147.26,,,543510,,,5.424008162177990,-132.58154070095000,-1.74377678625024,1.8061780035416200,24.94493058168520,-28.855645771427000,3.23,1.51,31,100.8,-2,93.1,2418,7.2,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.31,0.34,0.308,0,1,0,0,2,77,4,Slider,5,7,5,7,7,5,5,7,Standard,Standard,158,-0.044,-0.141,,
SL,2022-09-20,91.9,-1.99,5.04,"Díaz, Edwin",649966,621242,,foul,,,,,2,"Luis Urias grounds out sharply, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,MIL,NYM,S,,,0,2,2022,0.1,0.35,0.2,2.83,,,,0,9,Bot,,,,,543510,,,5.420344268641490,-133.85033954470200,-0.5824015028129500,0.1654860821623280,25.547112929733200,-28.051307709337800,3.23,1.51,114,77.3,73,93.7,2459,7,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.45,,,,,,,,77,3,Slider,5,7,5,7,7,5,5,7,Standard,Standard,168,0,0,,
SL,2022-09-20,90.3,-2.12,5.07,"Díaz, Edwin",649966,621242,,foul,,,,,5,"Luis Urias grounds out sharply, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,MIL,NYM,S,,,0,1,2022,0.09,0.29,0.22,2.59,,,,0,9,Bot,,,,,543510,,,5.717860861689520,-131.54627695437100,-0.9122907194071500,-0.03867390079327020,25.347390387494500,-28.787518410865800,3.23,1.51,,,,92,2317,7.1,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.43,,,,,,,,77,2,Slider,5,7,5,7,7,5,5,7,Standard,Standard,107,0,-0.046,,
FF,2022-09-20,97.7,-2.06,4.88,"Díaz, Edwin",649966,621242,,called_strike,,,,,2,"Luis Urias grounds out sharply, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,MIL,NYM,S,,,0,0,2022,-1.21,1.03,0.1,2.83,,,,0,9,Bot,,,,,543510,,,8.747407267975790,-142.04568054821500,-2.3935388710394200,-18.367054423009500,33.02171678524610,-17.903806037155800,3.35,1.5,,,,99.1,2428,7.2,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.33,,,,,,,,77,1,4-Seam Fastball,5,7,5,7,7,5,5,7,Standard,Standard,227,0,-0.034,,
FF,2022-09-20,100,-2,4.83,"Díaz, Edwin",642133,621242,strikeout,foul_tip,,,,,11,Rowdy Tellez strikes out on a foul tip.,R,L,R,MIL,NYM,S,2,,1,2,2022,-0.96,1.1,-0.17,3.76,,,642715,2,8,Bot,,,,,543510,,,7.463599352129760,-145.40330129601400,-0.16276364736591700,-15.44904773703860,34.972117487541900,-16.806457588598400,3.59,1.67,,,,101.8,2418,7.3,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.16,,0,0,1,0,0,,73,5,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,224,-0.042,-0.158,,
SL,2022-09-20,90.9,-2,5.07,"Díaz, Edwin",642133,621242,,foul,,,,,14,Rowdy Tellez strikes out on a foul tip.,R,L,R,MIL,NYM,S,,,1,2,2022,0,0.31,0.69,0.57,,,642715,2,8,Bot,,,,,543510,,,6.803043911814310,-132.1364000886570,-6.10007524602311,-1.410232624693320,26.691368451306100,-27.444740665680200,3.59,1.67,,,,92,2503,6.9,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.6,,,,,,,,73,4,Slider,5,7,5,7,7,5,5,7,Infield shift,Standard,155,0,0,,
SL,2022-09-20,92.3,-1.94,5.06,"Díaz, Edwin",642133,621242,,ball,,,,,14,Rowdy Tellez strikes out on a foul tip.,R,L,R,MIL,NYM,B,,,0,2,2022,0.02,0.34,0.95,0.95,,,642715,2,8,Bot,,,,,543510,,,7.425039158563560,-134.2252077369480,-5.437591903221260,-1.3290134864656800,29.43079773236800,-27.048973509090000,3.46,1.6,,,,93.7,2470,7.2,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.29,,,,,,,,73,3,Slider,5,7,5,7,7,5,5,7,Infield shift,Standard,183,0,0.023,,
SL,2022-09-20,91.6,-2.03,5.13,"Díaz, Edwin",642133,621242,,swinging_strike,,,,,14,Rowdy Tellez strikes out on a foul tip.,R,L,R,MIL,NYM,S,,,0,1,2022,0.01,0.28,0.42,1.49,,,642715,2,8,Bot,,,,,543510,,,6.252513586950520,-133.33979296231500,-4.0116370854170800,-1.2503214953447600,28.207843685073000,-28.119205701123600,3.59,1.67,,,,92.8,2385,6.9,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.56,,,,,,,,73,2,Slider,5,7,5,7,7,5,5,7,Infield shift,Standard,237,0,-0.048,,
SL,2022-09-20,89.1,-2.08,5.2,"Díaz, Edwin",642133,621242,,called_strike,,,,,7,Rowdy Tellez strikes out on a foul tip.,R,L,R,MIL,NYM,S,,,0,0,2022,0.14,0.27,-0.39,2.04,,,642715,2,8,Bot,,,,,543510,,,3.910171667840970,-129.73151697769400,-2.3245428435019100,0.7609467556376270,26.931381717633500,-28.81473497830330,3.38,1.66,,,,90.4,2400,7,661159,621242,543510,624413,643446,500871,596019,592192,607043,571980,53.46,,,,,,,,73,1,Slider,5,7,5,7,7,5,5,7,Infield shift,Standard,132,0,-0.035,,
SL,2022-09-16,89.2,-2.09,5.03,"Díaz, Edwin",668751,621242,field_out,hit_into_play,,,,,5,Cal Mitchell flies out sharply to right fielder Jeff McNeil.,R,L,R,NYM,PIT,X,9,fly_ball,0,2,2022,0.18,0.33,-0.18,2.34,,,,2,9,Top,187.88,55.97,,,621512,,,4.3878326101653100,-129.97871560332300,-1.33776488061435,1.1832909060294500,25.352965162245600,-28.36398735657430,3.49,1.68,383,100.1,34,91.1,2225,7.2,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.29,0.377,0.749,0,1,0,0,5,67,3,Slider,4,3,3,4,3,4,3,4,Infield shift,Standard,176,0.035,-0.059,,
SL,2022-09-16,92.2,-2.02,5.01,"Díaz, Edwin",668751,621242,,swinging_strike,,,,,14,Cal Mitchell flies out sharply to right fielder Jeff McNeil.,R,L,R,NYM,PIT,S,,,0,1,2022,0.29,0.23,1.57,0.87,,,,2,9,Top,,,,,621512,,,8.568950068715260,-133.99413473968800,-5.248953821342010,1.709504196700240,27.472462199044500,-28.513375155760600,3.49,1.68,,,,93.3,2307,6.9,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.63,,,,,,,,67,2,Slider,4,3,3,4,3,4,3,4,Infield shift,Standard,190,0,-0.023,,
SL,2022-09-16,89.5,-2.07,5.07,"Díaz, Edwin",668751,621242,,swinging_strike,,,,,8,Cal Mitchell flies out sharply to right fielder Jeff McNeil.,R,L,R,NYM,PIT,S,,,0,0,2022,0.25,0.3,0.23,1.67,,,,2,9,Top,,,,,621512,,,5.238749546939250,-130.32803305253900,-3.062390622961380,1.7042985191348500,27.654957976102500,-28.31316641922180,3.49,1.68,,,,90.9,2231,7.1,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.41,,,,,,,,67,1,Slider,4,3,3,4,3,4,3,4,Infield shift,Standard,209,0,-0.017,,
SL,2022-09-16,91.6,-1.95,5.04,"Díaz, Edwin",663647,621242,strikeout,swinging_strike,,,,,14,Ke'Bryan Hayes strikes out swinging.,R,R,R,NYM,PIT,S,2,,0,2,2022,0.08,0.37,0.83,1.95,,,,1,9,Top,,,,,621512,,,7.0338693868978400,-133.27787237729000,-2.8269970269216000,-0.5140768233776450,27.14368536196680,-27.36594751289350,3.27,1.55,,,,93.9,2289,7.5,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,52.97,,0,0,1,0,0,,66,4,Slider,4,3,3,4,3,4,3,4,Standard,Standard,251,0.052,-0.1,,
SL,2022-09-16,90.1,-2.07,5.11,"Díaz, Edwin",663647,621242,,foul,,,,,4,Ke'Bryan Hayes strikes out swinging.,R,R,R,NYM,PIT,S,,,0,2,2022,0.12,0.25,-0.5,2.1,,,,1,9,Top,,,,,621512,,,3.707614958763420,-131.2577190094890,-2.1271259465656300,0.7343210726901340,24.524946105238500,-29.099943234934300,3.27,1.55,2,77,-50,91.8,2061,7,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.5,,,,,,,,66,3,Slider,4,3,3,4,3,4,3,4,Standard,Standard,179,0,0,,
SL,2022-09-16,90.7,-2.07,5.1,"Díaz, Edwin",663647,621242,,swinging_strike,,,,,9,Ke'Bryan Hayes strikes out swinging.,R,R,R,NYM,PIT,S,,,0,1,2022,0.26,0.4,0.4,1.68,,,656185,0,9,Top,,,,,621512,,,5.722727826748140,-132.1011696311840,-3.614263631958880,1.8920339333054600,25.762503317338000,-26.917652346650300,3.27,1.55,,,,92.5,2286,7.1,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.36,,,,,,,,66,2,Slider,4,3,3,4,3,4,3,4,Standard,Standard,196,0.186,-0.08,,
FF,2022-09-16,98.1,-2.25,4.91,"Díaz, Edwin",663647,621242,,called_strike,,,,,5,Ke'Bryan Hayes strikes out swinging.,R,R,R,NYM,PIT,S,,,0,0,2022,-0.76,1.39,0.24,2.77,,,656185,0,9,Top,,,,,621512,,,8.60134893902631,-142.67887425024500,-3.584248129144150,-12.374050433318500,32.14828967475570,-12.529150538524000,3.35,1.65,,,,99.4,2481,7,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.51,,,,,,,,66,1,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,232,0,-0.066,,
FF,2022-09-16,96,-2.33,4.84,"Díaz, Edwin",592325,621242,walk,ball,,,,,11,Ben Gamel walks.,R,L,R,NYM,PIT,B,,,3,0,2022,-1.17,1.11,-0.87,3.47,,,,0,9,Top,,,,,621512,,,6.622929289883030,-139.64253022520300,-0.5256171051867410,-16.81056541593920,31.81981100876190,-17.790184705609400,3.47,1.7,,,,97.4,2357,7.1,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.35,,0.688744,0.7,1,0,0,,65,4,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,232,-0.115,0.168,,
FF,2022-09-16,97.6,-2.43,4.87,"Díaz, Edwin",592325,621242,,ball,,,,,11,Ben Gamel walks.,R,L,R,NYM,PIT,B,,,2,0,2022,-1.21,1.15,-1.71,3.02,,,,0,9,Top,,,,,621512,,,4.818321864056890,-142.07342408853900,-2.133212268878860,-17.513074834855000,34.1804981202473,-16.34726381647770,3.4,1.68,,,,99,2389,7.2,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.35,,,,,,,,65,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,233,0,0.134,,
FF,2022-09-16,97.3,-2.38,4.86,"Díaz, Edwin",592325,621242,,ball,,,,,14,Ben Gamel walks.,R,L,R,NYM,PIT,B,,,1,0,2022,-1.06,1.17,1.09,2,,,,0,9,Top,,,,,621512,,,11.930191668299300,-141.11014179939900,-4.8818832768980100,-16.996936244125100,33.15690480668070,-15.523701167735200,3.38,1.61,,,,98.4,2402,7.2,662404,621242,621512,624413,641645,500871,596019,592192,607043,643446,53.33,,,,,,,,65,2,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,233,0,0.063,,
